window,track,title,platform,author,identity_confidence,evidence_urls,channel_raw,coarse_genre,official_blurb,reader_synopsis,trope_tags,one_liner,name_conflict,not_found,corpus_folder_ptr,ledger_kind,origin,authority,source_report,ingested_at
w01,ST-001,两界：别叫我邪魔！,起点中文网,玉锦剑,高,证据：起点书页、QQ阅读页。,,页面频道原文“仙侠小说”｜我归纳：用现代社会资源给魔修体系降本增效的两界修仙文。,,【旧窗缺字段】w01 为标签汤模具，读者可读梗概未采；逛库时勿当正式简介。,两界流｜官方简介直接写“穿梭蓝星和修仙世界”｜高；魔修流｜文案核心就是“修魔”｜高；资源转化流｜养殖场、鬼屋、恐怖片、黑市输血站都被拿来服务修行｜高；反套路邪魔流｜标题就先替主角喊冤“别叫我邪魔”｜高。,最妙的点是把现实产业链，硬生生改造成魔修工业体系。,未见明显同名冲突。,,,survey_not_ledger,deep_research,non_authoritative,w01_trial50.md,2026-07-19T09:35:51+08:00
w01,ST-001,临圣,起点中文网,卖报小郎君,高,证据：起点书页、小说阅读网版权页。,,页面频道原文“仙侠小说”｜我归纳：仙侠外壳下的朝堂权谋文。,,【旧窗缺字段】w01 为标签汤模具，读者可读梗概未采；逛库时勿当正式简介。,朝堂权谋｜官方文案直接有“金銮殿”“谋逆”“谁在执棋”｜高；布局流｜官方检索页特色标签直给“布局流”｜高；穿越｜官方检索页特色标签直给“穿越”｜高。,卖报小郎君这本更像“宫廷棋局文”，仙侠味反倒是调味。,书名较短，但当前检索首选就是这一部官方页，未见更强候选。,,,survey_not_ledger,deep_research,non_authoritative,w01_trial50.md,2026-07-19T09:35:51+08:00
w01,ST-001,临渊行,起点中文网,宅猪,高,证据：起点书页。,,页面频道原文“玄幻小说”｜我归纳：从怪镇起步、志怪感很强的玄幻成长文。,,【旧窗缺字段】w01 为标签汤模具，读者可读梗概未采；逛库时勿当正式简介。,志怪流｜官方简介核心就是“只有自己是人”这种怪异开场｜高；成长升级流｜宅猪长篇玄幻的标准主线形态｜高；悬疑开局｜主角一开始就被世界真相反噬｜高。,开篇那一下“原来镇上只有我一个人”，钩子真的很狠。,未见明显同名冲突。,,,survey_not_ledger,deep_research,non_authoritative,w01_trial50.md,2026-07-19T09:35:51+08:00
w01,ST-001,主人说抽到的词条不能浪费,起点中文网,爱吃面的吟游诗人,高,证据：起点书页、QQ阅读页。,,页面频道原文“奇幻小说”“剑与魔法”｜我归纳：西幻异世界的词条系统文。,,【旧窗缺字段】w01 为标签汤模具，读者可读梗概未采；逛库时勿当正式简介。,词条流｜标题直接写“抽到的词条”｜高；系统流｜官方文案明确写“获得一个能抽取词条的系统”｜高；西幻异世界｜频道是“剑与魔法”｜高。,把“抽词条”这件事当主玩法，爽点会非常直接。,未见明显同名冲突。,,,survey_not_ledger,deep_research,non_authoritative,w01_trial50.md,2026-07-19T09:35:51+08:00
w01,ST-001,主神大道,起点中文网,古月居士,高,证据：起点书页、作者页。,,页面频道原文“诸天无限”｜我归纳：很标准也很典型的主神无限流。,,【旧窗缺字段】w01 为标签汤模具，读者可读梗概未采；逛库时勿当正式简介。,主神流｜标题直给｜高；无限流｜频道原文就是“诸天无限”｜高；诸天流｜频道和书名都支持这个判断｜高。,这是那种一看书名就知道赛道，而且赛道味特别正的老派无限文。,未见明显同名冲突。,,,survey_not_ledger,deep_research,non_authoritative,w01_trial50.md,2026-07-19T09:35:51+08:00
w01,ST-001,乌龙山修行笔记,起点中文网,八宝饭,高,证据：起点书页、QQ阅读页。,,页面频道原文“仙侠小说”｜我归纳：散修视角、重日常过程感的凡人修仙文。,,【旧窗缺字段】w01 为标签汤模具，读者可读梗概未采；逛库时勿当正式简介。,散修日常流｜官方简介直接写“散修的日常修行流水账”｜高；凡人流｜不是天命主角口气，而是普通修士视角慢慢熬｜高；修行笔记体｜题名就是“笔记”｜高。,不抢神书位，但特别耐看，像把修仙生活一页页翻给你看。,未见明显同名冲突。,,,survey_not_ledger,deep_research,non_authoritative,w01_trial50.md,2026-07-19T09:35:51+08:00
w01,ST-001,乘鸾,起点中文网,云芨,高,证据：起点书页、作者页。,,页面频道原文“古代言情”“穿越奇情”｜我归纳：重生回档后改国运、带命师玄门味的古言权谋文。,,【旧窗缺字段】w01 为标签汤模具，读者可读梗概未采；逛库时勿当正式简介。,重生｜官方简介明确写“回到了七十年前”｜高；权谋流｜重生目标不是小宅斗，而是改国运大局｜高；玄门命师｜公开书介直接写“天下玄士之首，方为命师”｜中。,既有古言情感线，也有那种“回去把天命掰正”的大手笔。,检索中未见另一官方候选，但公开书介提到过相关近名作品，问题不大。,,,survey_not_ledger,deep_research,non_authoritative,w01_trial50.md,2026-07-19T09:35:51+08:00
w01,ST-001,乘龙仙婿,起点中文网,流浪的蛤蟆,高,证据：起点书页、起点聚合页。,,页面频道原文“仙侠小说”“古典仙侠”｜我归纳：神话志怪底子的古典仙侠文。,,【旧窗缺字段】w01 为标签汤模具，读者可读梗概未采；逛库时勿当正式简介。,古典仙侠｜频道直给｜高；神话志怪流｜官方文案有“天帝有碑”“大圣倒翻天宫”这些明显神话语汇｜高；天碑金手指｜琅嬛天碑就是核心设定钩子｜高。,流浪的蛤蟆写这种仙气里带疯味的神话设定，一向很有辨识度。,未见明显同名冲突。,,,survey_not_ledger,deep_research,non_authoritative,w01_trial50.md,2026-07-19T09:35:51+08:00
w01,ST-001,九叔之我是七叔公,没找到。检索过“书名+起点/番茄/QQ阅读”；起点只搜到搜书页或问答提及，没找到能直接核验的正文原发页；多家聚合页都指向作者“五穷”。,,,没找到。检索过“书名+起点/番茄/QQ阅读”；起点只搜到搜书页或问答提及，没找到能直接核验的正文原发页；多家聚合页都指向作者“五穷”。,,聚合页分类多写“武侠仙侠/修真仙侠”，且剧情线索集中在九叔、僵尸、风水、任威勇｜我归纳：依附《九叔》IP 的民国灵异修道同人。,,【旧窗缺字段】w01 为标签汤模具，读者可读梗概未采；逛库时勿当正式简介。,衍生同人｜标题直接依附“九叔”IP｜高；IP 依附《九叔》系列僵尸道长体系｜高；民国灵异｜可见线索都围绕僵尸、风水先生、任威勇｜中；老年主角｜聚合页和问答线索出现“78 岁”“老头子”｜中；无女主｜起点问答线索给出“无女主”｜低。,不是去当九叔徒弟，而是直接把辈分和邪门劲一起拉高。,原发页缺失，**需人工认亲**。,Y,,survey_not_ledger,deep_research,non_authoritative,w01_trial50.md,2026-07-19T09:35:51+08:00
w01,ST-001,九星毒奶,起点中文网,育,高,证据：起点书页、作者页。,,页面频道原文“科幻小说”“进化变异”｜我归纳：平行世界高武底色的奶妈成长文。,,【旧窗缺字段】w01 为标签汤模具，读者可读梗概未采；逛库时勿当正式简介。,魂穿平行世界｜起点问答明确说主角江晓“魂穿到充满星力的平行世界”｜中；奶妈流｜问答明确写他是“稀有的医疗系”｜中；内视星图或面板流｜官方目录与问答都反复出现“内视星图”｜高；搞笑流｜有声书文案直接打“年度最轻松搞笑”｜中。,把辅助位当主角位写，还写出了特别强的记忆点。,未见明显同名冲突。,,,survey_not_ledger,deep_research,non_authoritative,w01_trial50.md,2026-07-19T09:35:51+08:00
w01,ST-001,九阳神王,起点中文网,寂小贼,高,证据：起点书页、红薯中文网书页。,,页面频道原文“玄幻小说”“东方玄幻”｜我归纳：皇子开局、九阳传承加炼器路线的传统玄幻。,,【旧窗缺字段】w01 为标签汤模具，读者可读梗概未采；逛库时勿当正式简介。,皇子逆袭｜官方简介直接写“落魄皇子秦云”｜高；传承流｜官方简介直接写“得九阳传承”｜高；炼器流｜官方简介明确说“习得绝世炼器之术”｜高；后宫倾向｜官方简介里直接写各色神女圣女都愿意委身｜高。,老派东方玄幻爽点很全，传承、炼器、美女、打脸一个不缺。,未见明显同名冲突。,,,survey_not_ledger,deep_research,non_authoritative,w01_trial50.md,2026-07-19T09:35:51+08:00
w02,ST-001,九鼎记,起点中文网,我吃西红柿,高,证据见书页与作者页。,武侠。,上古九州背景下的武道升级与天下争锋。,摘录“自禹皇五斧劈山，统一天下……”,故事放在“九州”这个像神话又像武林的大地上。开局不是小情小爱，而是一个强者林立、宗派林立、天下纷争的大局。主角滕青山一路从个人修炼、门派厮杀，走到更高层面的武道争锋。他要做的不是混口饭，而是在一个“强者决定秩序”的世界里，把自己的武道推到极限，并改写天下格局。,武侠升级｜页面直标武侠，且简介核心是武道强者与九州争锋｜高｜依据类型＝书页；上古九州｜简介直接写禹皇、九州、九鼎背景｜高｜依据类型＝简介；争霸｜简介是“天下纷争不断”的大盘面｜高｜依据类型＝简介。,老派热血味很重的“大地图武侠”。,未核出显著同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w02_shallow50.md,2026-07-18T14:03:06+08:00
w02,ST-001,乡村爱情：37岁谢大脚怀孕了！,番茄小说,铁锤阿拉,高,证据见书页。,男频衍生｜乡村｜系统｜多女主｜同人。,拿《乡村爱情》角色班底做二创的乡村系统同人。,摘录“从深圳归来的林辰，意外绑定系统……”,主角林辰从深圳回来，被系统强制留在象牙山五年。本来他只想守着老宅、带着积蓄低调熬时间，结果一头撞进《乡村爱情》的熟人圈，还和 37 岁的谢大脚扯上关键关系。核心冲突不是打怪升级，而是“系统任务+乡村日常+同人关系线”一起推着他改变象牙山原本的人情秩序。,影视同人｜频道直标“男频衍生/同人”，标题点名谢大脚｜高｜依据类型＝书页；乡村日常｜频道与简介都标乡村，舞台是象牙山村｜高｜依据类型＝书页；系统文｜简介明写绑定系统并被强制留村｜高｜依据类型＝简介；多女主｜频道直标多女主｜高｜依据类型＝书页。,熟人IP二创，主打“象牙山日常被主角搅乱”。,未核出显著同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w02_shallow50.md,2026-07-18T14:03:06+08:00
w02,ST-001,乱世书,起点中文网,姬叉,高,证据见书页与作者页。,玄幻。,乱世江湖里带点高武味的成长冒险。,摘录“仗剑江湖载酒行，楚腰纤细掌中轻……”,这本不是庙堂纯谋略，更像把人扔进一个正在裂开的江湖。少年背刀挂酒上路，一边闯荡，一边被卷进乱世与江湖旧账里。开局看着像个人游历，实际冲突是：怎么在世道坏掉、规则失灵、强人横行的环境里，活成能真正劈碎旧秩序的人。主线是成长，底色是乱世。,乱世江湖｜简介直接写“乱世书中翻一页，江湖夜雨数十年”｜高｜依据类型＝简介；高武感｜官方问答检索明确提到高武世界背景｜中｜依据类型＝书页；成长流｜简介核心是少年执刀前行、一路变化｜高｜依据类型＝简介。,刀、酒、江湖味很足。,未核出显著同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w02_shallow50.md,2026-07-18T14:03:06+08:00
w02,ST-001,云梦神泽,起点中文网,时宿雨,高,证据见书页与搜书页。,仙侠奇缘。,鲤鱼成精切入、带虐恋与六界秘辛的仙侠奇缘。,摘录“昆仑山瑶池里的鲤鱼成了精……”,主角起点不是凡人少年，而是昆仑瑶池里修炼三千年的鲤鱼精。她终于化形成人，却没有过安生日子，而是被推着卷进六界风波和旧年秘辛里。开局核心是“化形之后的人间与六界并不欢迎她”，后面冲突更多落在身份、旧情与命数纠缠上，偏感情线和仙侠奇缘路子。,仙侠奇缘｜频道直标仙侠奇缘｜高｜依据类型＝书页；妖修化形｜简介明写鲤鱼成精、修炼三千年化形｜高｜依据类型＝简介；六界秘辛｜简介写“搅动六界风云，掀起过往秘辛”｜高｜依据类型＝简介；虐恋底色｜搜书页直接提到“虐恋”｜中｜依据类型＝书页。,偏女频口感的妖修仙恋文。,未核出显著同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w02_shallow50.md,2026-07-18T14:03:06+08:00
